User_ID,Age,Gender,Dietary_Preferences,Allergies
585,Child,Other,Keto,"Dairy, Shellfish, Nuts"
586,Adult,Female,Gluten-Free,"Gluten, Soy"
587,Adult,Other,Non-Vegetarian,"Gluten, Soy, Dairy"
588,Teen,Other,Vegan,"Eggs, Dairy"
589,Adult,Other,Vegetarian,"Shellfish, Dairy"
590,Child,Male,Dairy-Free,
591,Child,Female,Gluten-Free,"Soy, Dairy, Eggs"
592,Senior,Other,Vegetarian,"Dairy, Gluten"
593,Senior,Other,Vegetarian,Dairy
594,Child,Other,Dairy-Free,"Eggs, None"
595,Child,Male,Vegan,
596,Senior,Male,Vegan,"Soy, Gluten, None"
597,Adult,Other,Vegan,Dairy
598,Adult,Other,Vegetarian,"Dairy, Soy, Eggs"
599,Adult,Female,Dairy-Free,"Dairy, Nuts, Gluten"
600,Senior,Female,Gluten-Free,"Dairy, Shellfish"
601,Adult,Female,Non-Vegetarian,
602,Child,Male,Vegan,
603,Child,Other,Non-Vegetarian,"Nuts, Eggs"
604,Adult,Male,Vegetarian,
605,Senior,Other,Vegan,
606,Senior,Other,Keto,
607,Senior,Male,Gluten-Free,Gluten
608,Child,Female,Gluten-Free,"Gluten, Shellfish"
609,Teen,Male,Vegetarian,Gluten
610,Adult,Other,Keto,Soy
611,Teen,Male,Keto,
612,Senior,Other,Vegan,"Gluten, Shellfish, Nuts"
613,Adult,Other,Vegan,Dairy
614,Teen,Male,Gluten-Free,Nuts
615,Child,Male,Paleo,"None, Soy"
616,Child,Male,Gluten-Free,"Eggs, Gluten, Dairy"
617,Teen,Male,Keto,Soy
618,Teen,Other,Non-Vegetarian,
619,Child,Other,Keto,"None, Nuts"
620,Adult,Male,Non-Vegetarian,"Nuts, Soy, Shellfish"
621,Adult,Male,Paleo,"Shellfish, Eggs, None"
622,Adult,Male,Vegetarian,
623,Child,Other,Non-Vegetarian,"Nuts, Shellfish"
624,Adult,Other,Keto,"Gluten, Nuts"
625,Teen,Other,Dairy-Free,None
626,Teen,Female,Vegetarian,
627,Adult,Female,Non-Vegetarian,
628,Adult,Female,Non-Vegetarian,"Shellfish, Gluten, Soy"
629,Senior,Female,Paleo,Shellfish
630,Adult,Other,Dairy-Free,
631,Teen,Female,Vegan,Nuts
632,Teen,Female,Dairy-Free,"Nuts, Eggs"
633,Senior,Male,Paleo,"Eggs, Soy, Dairy"
634,Adult,Male,Keto,
635,Senior,Male,Vegan,"Dairy, Gluten, Eggs"
636,Teen,Female,Gluten-Free,"Soy, Gluten, None"
637,Child,Female,Gluten-Free,"Dairy, Eggs, Gluten"
638,Child,Female,Keto,"Soy, Dairy"
639,Child,Female,Keto,Nuts
640,Teen,Other,Dairy-Free,
641,Teen,Other,Keto,
642,Teen,Female,Non-Vegetarian,
643,Adult,Other,Vegan,
644,Teen,Other,Gluten-Free,"Soy, Shellfish"
645,Senior,Other,Vegan,"Shellfish, Soy, Eggs"
646,Adult,Other,Non-Vegetarian,"Nuts, None, Dairy"
647,Senior,Male,Vegetarian,Dairy
648,Adult,Male,Vegan,"Gluten, Eggs"
649,Senior,Other,Vegan,"Dairy, Nuts, Eggs"
650,Senior,Other,Paleo,Nuts
651,Child,Other,Gluten-Free,"Gluten, Soy"
652,Adult,Other,Non-Vegetarian,"Shellfish, Soy, Gluten"
653,Adult,Female,Paleo,"None, Shellfish, Eggs"
654,Teen,Male,Dairy-Free,"Dairy, Nuts, Shellfish"
655,Child,Male,Paleo,"Soy, Gluten, Dairy"
656,Child,Male,Vegetarian,Nuts
657,Senior,Male,Vegan,Soy
658,Child,Female,Paleo,Nuts
659,Adult,Female,Vegan,None
660,Senior,Female,Vegetarian,Dairy
661,Teen,Other,Non-Vegetarian,
662,Senior,Male,Paleo,"Dairy, Eggs, Soy"
663,Teen,Female,Vegetarian,"None, Dairy, Soy"
664,Child,Male,Vegan,"Nuts, Soy, Eggs"
665,Adult,Male,Paleo,"Dairy, Eggs, Soy"
666,Child,Male,Vegan,"Shellfish, Eggs"
667,Child,Other,Non-Vegetarian,Shellfish
668,Child,Male,Paleo,"Gluten, Shellfish, Soy"
669,Senior,Male,Dairy-Free,
670,Senior,Other,Gluten-Free,"Dairy, None, Shellfish"
671,Adult,Other,Vegan,Soy
672,Senior,Male,Non-Vegetarian,Dairy
673,Adult,Other,Non-Vegetarian,
674,Teen,Female,Vegetarian,Shellfish
675,Teen,Other,Non-Vegetarian,
676,Adult,Male,Gluten-Free,"None, Gluten"
677,Senior,Other,Non-Vegetarian,Shellfish
678,Child,Other,Paleo,
679,Senior,Other,Dairy-Free,None
680,Senior,Female,Dairy-Free,
681,Child,Male,Keto,"Nuts, None, Soy"
682,Child,Female,Vegetarian,
683,Teen,Male,Vegan,"Nuts, Shellfish, None"
684,Senior,Other,Keto,"Dairy, Soy, Gluten"
685,Adult,Male,Keto,"Gluten, Shellfish, None"
686,Child,Female,Dairy-Free,
687,Adult,Male,Non-Vegetarian,"Dairy, Eggs, Gluten"
688,Adult,Male,Keto,"Soy, Gluten"
689,Adult,Other,Keto,Nuts
690,Senior,Male,Dairy-Free,"Soy, Gluten, Dairy"
691,Senior,Female,Vegan,"Nuts, Dairy"
692,Teen,Other,Dairy-Free,Dairy
693,Adult,Male,Dairy-Free,"Eggs, Dairy"
694,Child,Female,Gluten-Free,"None, Gluten"
695,Child,Other,Non-Vegetarian,"Gluten, Eggs"
696,Teen,Male,Non-Vegetarian,"Dairy, Nuts, Shellfish"
697,Senior,Other,Dairy-Free,"Eggs, Soy"
698,Child,Female,Vegan,"Gluten, Soy"
699,Teen,Male,Vegan,"Shellfish, Soy, Eggs"
700,Teen,Other,Non-Vegetarian,
701,Teen,Female,Non-Vegetarian,"None, Gluten"
702,Teen,Other,Vegetarian,"Eggs, Nuts, Soy"
703,Teen,Other,Keto,Eggs
704,Senior,Male,Gluten-Free,Eggs
705,Teen,Male,Dairy-Free,Eggs
706,Senior,Female,Vegetarian,
707,Teen,Female,Vegetarian,"None, Eggs"
708,Teen,Male,Vegetarian,Eggs
709,Child,Female,Dairy-Free,"Soy, Shellfish"
710,Adult,Female,Vegan,
711,Child,Other,Keto,"Nuts, Dairy, Shellfish"
712,Adult,Other,Dairy-Free,"Dairy, Shellfish, None"
713,Teen,Female,Gluten-Free,Gluten
714,Adult,Female,Vegetarian,"Shellfish, None, Gluten"
715,Teen,Male,Keto,"Gluten, Soy"
716,Senior,Female,Dairy-Free,
717,Child,Male,Dairy-Free,
718,Teen,Male,Vegetarian,Nuts
719,Child,Male,Keto,Gluten
720,Child,Male,Dairy-Free,"Eggs, Gluten, Soy"
721,Senior,Male,Vegetarian,"Gluten, Dairy, Shellfish"
722,Adult,Female,Vegetarian,
723,Senior,Female,Dairy-Free,"Soy, Gluten, Eggs"
724,Child,Other,Vegetarian,Shellfish
725,Child,Female,Paleo,Gluten
726,Adult,Male,Vegetarian,"Shellfish, Soy, Nuts"
727,Adult,Other,Vegetarian,"Soy, Nuts"
728,Child,Male,Non-Vegetarian,
729,Child,Male,Keto,
730,Senior,Male,Vegetarian,
731,Senior,Other,Vegan,"Nuts, Shellfish, Gluten"
732,Teen,Female,Non-Vegetarian,Dairy
733,Teen,Other,Gluten-Free,"Nuts, Gluten"
734,Adult,Male,Gluten-Free,Shellfish
735,Child,Other,Non-Vegetarian,Gluten
736,Teen,Other,Gluten-Free,
737,Teen,Female,Keto,"Eggs, Gluten, Nuts"
738,Teen,Male,Dairy-Free,Soy
739,Adult,Male,Paleo,"Soy, Dairy"
740,Adult,Other,Vegetarian,
741,Senior,Female,Gluten-Free,"Shellfish, None, Gluten"
742,Child,Other,Non-Vegetarian,"Shellfish, Eggs"
743,Teen,Male,Paleo,"Nuts, Shellfish, None"
744,Child,Male,Dairy-Free,
745,Adult,Female,Keto,Eggs
746,Child,Other,Vegan,Gluten
747,Senior,Male,Dairy-Free,
748,Adult,Other,Dairy-Free,
749,Child,Male,Gluten-Free,"Dairy, None, Gluten"
750,Teen,Female,Vegetarian,"None, Gluten, Soy"
751,Senior,Other,Gluten-Free,Nuts
752,Child,Male,Non-Vegetarian,Shellfish
753,Senior,Female,Vegan,"Dairy, Nuts, Eggs"
754,Child,Other,Vegetarian,"Dairy, Eggs, Soy"
755,Senior,Other,Non-Vegetarian,
756,Child,Female,Non-Vegetarian,"Dairy, None, Nuts"
757,Child,Other,Gluten-Free,"None, Nuts"
758,Teen,Male,Vegetarian,"Nuts, Soy, Eggs"
759,Senior,Male,Keto,
760,Teen,Female,Non-Vegetarian,"Nuts, Shellfish, Gluten"
761,Adult,Male,Non-Vegetarian,"Eggs, Soy"
762,Senior,Male,Vegetarian,Dairy
763,Child,Male,Gluten-Free,"Soy, Eggs"
764,Child,Male,Vegan,"Shellfish, Dairy, None"
765,Senior,Other,Gluten-Free,Eggs
766,Senior,Female,Vegan,"Gluten, Dairy"
767,Adult,Other,Vegan,
768,Senior,Other,Vegan,Soy
769,Teen,Female,Dairy-Free,"Nuts, Shellfish"
770,Teen,Male,Gluten-Free,Dairy
771,Teen,Other,Non-Vegetarian,
772,Child,Female,Keto,
773,Child,Other,Vegan,
774,Teen,Female,Vegetarian,"Shellfish, Soy"
775,Adult,Female,Vegetarian,"Soy, Eggs"
776,Senior,Other,Vegetarian,
777,Adult,Other,Vegan,
778,Senior,Male,Vegetarian,"None, Soy, Dairy"
779,Adult,Female,Vegetarian,
780,Teen,Female,Paleo,"Shellfish, Nuts, Dairy"
781,Child,Male,Keto,"Eggs, Dairy"
782,Child,Other,Vegetarian,
783,Child,Other,Keto,"Nuts, None, Soy"
784,Teen,Male,Vegan,Shellfish
785,Child,Female,Vegan,
786,Senior,Other,Vegan,Eggs
787,Adult,Male,Dairy-Free,"Eggs, Nuts, None"
788,Senior,Male,Vegetarian,Nuts
789,Senior,Male,Keto,
790,Senior,Female,Paleo,Nuts
791,Teen,Female,Vegan,
792,Senior,Female,Gluten-Free,
793,Teen,Other,Vegetarian,"Nuts, Gluten"
794,Adult,Male,Vegetarian,"Eggs, None"
795,Child,Female,Gluten-Free,"Shellfish, None, Soy"
796,Senior,Male,Dairy-Free,
797,Teen,Other,Vegetarian,"Soy, Eggs, Nuts"
798,Adult,Other,Non-Vegetarian,
799,Senior,Other,Non-Vegetarian,Shellfish
800,Teen,Male,Gluten-Free,Gluten
801,Senior,Other,Vegetarian,"Dairy, Gluten"
802,Teen,Other,Dairy-Free,
803,Senior,Female,Keto,"Shellfish, None, Dairy"
804,Senior,Other,Gluten-Free,"None, Shellfish"
805,Adult,Female,Paleo,
806,Teen,Female,Paleo,None
807,Adult,Other,Vegan,"Shellfish, None, Nuts"
808,Adult,Other,Paleo,"Eggs, Nuts"
809,Senior,Female,Non-Vegetarian,"Soy, Gluten, Dairy"
810,Teen,Other,Vegetarian,"Soy, Gluten, Dairy"
811,Teen,Other,Vegan,
812,Adult,Female,Paleo,"None, Nuts, Eggs"
813,Senior,Female,Dairy-Free,"Soy, Eggs, None"
814,Senior,Female,Non-Vegetarian,Nuts
815,Adult,Female,Paleo,Shellfish
816,Adult,Male,Paleo,"Nuts, Gluten, Shellfish"
817,Teen,Male,Non-Vegetarian,Nuts
818,Adult,Other,Vegetarian,"Gluten, Nuts"
819,Senior,Male,Non-Vegetarian,
820,Teen,Female,Paleo,
821,Senior,Other,Keto,"Eggs, Shellfish, Nuts"
822,Adult,Male,Vegetarian,"Nuts, None"
823,Child,Other,Dairy-Free,"Eggs, Shellfish, Nuts"
824,Senior,Female,Dairy-Free,"Eggs, Nuts"
825,Adult,Other,Non-Vegetarian,"Dairy, Eggs"
826,Adult,Female,Dairy-Free,"None, Dairy, Gluten"
827,Senior,Other,Dairy-Free,"Eggs, Soy, Gluten"
828,Senior,Female,Dairy-Free,Dairy
829,Adult,Other,Gluten-Free,None
830,Child,Male,Dairy-Free,"Soy, Gluten, Nuts"
831,Child,Female,Keto,"Eggs, Shellfish, Gluten"
832,Child,Other,Dairy-Free,"Dairy, Shellfish, None"
833,Senior,Male,Vegan,"Gluten, Soy"
834,Child,Other,Gluten-Free,"None, Shellfish, Dairy"
835,Senior,Female,Keto,Dairy
836,Senior,Other,Vegetarian,"Soy, Shellfish, Dairy"
837,Child,Male,Keto,Shellfish
838,Child,Other,Paleo,"Gluten, Soy, None"
839,Senior,Male,Non-Vegetarian,Eggs
840,Senior,Female,Keto,"Eggs, None"
841,Teen,Other,Paleo,Shellfish
842,Child,Female,Dairy-Free,Shellfish
843,Senior,Other,Keto,"Shellfish, Dairy, Eggs"
844,Senior,Male,Keto,"Eggs, Shellfish"
845,Child,Other,Non-Vegetarian,Soy
846,Teen,Other,Gluten-Free,"Dairy, None, Shellfish"
847,Child,Male,Gluten-Free,"Shellfish, Nuts"
848,Senior,Male,Paleo,"Nuts, Dairy"
849,Senior,Other,Non-Vegetarian,Dairy
850,Teen,Other,Non-Vegetarian,Gluten
851,Senior,Female,Paleo,Soy
852,Teen,Other,Dairy-Free,Dairy
853,Adult,Other,Keto,
854,Adult,Other,Gluten-Free,
855,Senior,Other,Paleo,"Gluten, None, Nuts"
856,Senior,Other,Paleo,"Soy, None"
857,Teen,Male,Paleo,"Dairy, Gluten, Eggs"
858,Senior,Female,Paleo,Gluten
859,Teen,Female,Vegan,Eggs
860,Senior,Female,Non-Vegetarian,"Dairy, Shellfish, Eggs"
861,Child,Other,Keto,Eggs
862,Senior,Male,Non-Vegetarian,"Dairy, Shellfish, Eggs"
863,Teen,Other,Keto,Eggs
864,Child,Other,Gluten-Free,
865,Child,Other,Vegetarian,None
866,Teen,Male,Paleo,
867,Senior,Male,Paleo,"Soy, Dairy, Nuts"
868,Senior,Female,Vegan,
869,Child,Male,Vegetarian,Nuts
870,Child,Female,Gluten-Free,"Eggs, Soy, Nuts"
871,Child,Other,Vegan,Soy
872,Adult,Female,Paleo,
873,Teen,Male,Vegetarian,
874,Child,Male,Dairy-Free,"Shellfish, Gluten, Nuts"
875,Senior,Other,Paleo,"Nuts, Gluten, None"
876,Teen,Male,Vegan,"Dairy, Eggs"
877,Child,Other,Paleo,Gluten
878,Adult,Female,Gluten-Free,
879,Adult,Male,Paleo,Gluten
880,Adult,Male,Non-Vegetarian,"Shellfish, Dairy"
881,Adult,Female,Non-Vegetarian,"Soy, Gluten"
882,Adult,Other,Gluten-Free,Eggs
883,Child,Other,Non-Vegetarian,
884,Adult,Other,Keto,"Shellfish, None, Dairy"
885,Senior,Male,Vegetarian,Nuts
886,Teen,Male,Non-Vegetarian,"Nuts, Eggs, Soy"
887,Adult,Male,Paleo,Gluten
888,Teen,Female,Vegetarian,
889,Adult,Female,Keto,"Soy, Gluten"
890,Teen,Male,Keto,
891,Child,Male,Vegan,"Dairy, None, Nuts"
892,Teen,Male,Dairy-Free,"None, Shellfish"
893,Adult,Female,Dairy-Free,Nuts
894,Child,Other,Paleo,"Soy, Gluten"
895,Teen,Male,Keto,
896,Child,Other,Vegan,
897,Adult,Male,Dairy-Free,"Soy, Nuts, Shellfish"
898,Teen,Female,Vegetarian,"Soy, Gluten"
899,Teen,Female,Vegan,"Gluten, Dairy, Soy"
900,Senior,Male,Gluten-Free,Soy
901,Teen,Female,Paleo,Gluten
902,Adult,Female,Vegetarian,Dairy
903,Senior,Male,Vegan,"None, Eggs, Nuts"
904,Teen,Male,Keto,Soy
905,Senior,Male,Keto,
906,Senior,Female,Gluten-Free,
907,Child,Male,Vegan,"Shellfish, Gluten"
908,Child,Other,Gluten-Free,
909,Teen,Male,Gluten-Free,
910,Adult,Female,Non-Vegetarian,
911,Adult,Other,Keto,Gluten
912,Child,Female,Gluten-Free,
913,Senior,Other,Paleo,
914,Adult,Male,Keto,
915,Senior,Male,Dairy-Free,"Eggs, Soy"
916,Senior,Female,Vegetarian,"Eggs, Gluten"
917,Senior,Male,Vegan,
918,Senior,Other,Dairy-Free,"Soy, Gluten, Shellfish"
919,Teen,Other,Dairy-Free,"Dairy, None"
920,Child,Male,Vegan,"Nuts, Shellfish"
921,Child,Other,Gluten-Free,"Soy, Dairy"
922,Senior,Female,Dairy-Free,"None, Gluten"
923,Teen,Other,Paleo,
924,Teen,Female,Vegan,"None, Shellfish, Gluten"
925,Senior,Male,Gluten-Free,"Soy, Nuts, Eggs"
926,Adult,Female,Non-Vegetarian,"Gluten, Nuts"
927,Child,Male,Keto,"None, Nuts, Eggs"
928,Adult,Male,Vegetarian,
929,Teen,Male,Keto,"Soy, Dairy"
930,Adult,Male,Vegetarian,"Shellfish, Dairy"
931,Teen,Female,Gluten-Free,
932,Child,Other,Non-Vegetarian,
933,Child,Male,Dairy-Free,"Soy, Shellfish"
934,Adult,Male,Keto,
935,Child,Other,Gluten-Free,Eggs
936,Senior,Male,Keto,
937,Adult,Female,Gluten-Free,None
938,Adult,Female,Non-Vegetarian,Eggs
939,Adult,Other,Paleo,"Soy, Nuts, Shellfish"
940,Adult,Male,Gluten-Free,Gluten
941,Adult,Male,Non-Vegetarian,"Soy, Gluten, Nuts"
942,Senior,Female,Gluten-Free,
943,Adult,Male,Paleo,"Soy, Gluten"
944,Adult,Other,Non-Vegetarian,"None, Dairy"
945,Adult,Other,Non-Vegetarian,"Gluten, None, Nuts"
946,Teen,Female,Keto,Gluten
947,Teen,Male,Non-Vegetarian,
948,Adult,Other,Non-Vegetarian,"Shellfish, Gluten"
949,Senior,Male,Paleo,
950,Teen,Other,Vegetarian,Soy
951,Teen,Female,Gluten-Free,"Nuts, Eggs"
952,Teen,Male,Gluten-Free,
953,Child,Other,Vegetarian,"Eggs, Shellfish, None"
954,Adult,Other,Vegetarian,
955,Teen,Other,Vegetarian,
956,Senior,Male,Paleo,"Eggs, None, Soy"
957,Teen,Other,Vegan,"Shellfish, Dairy"
958,Child,Female,Keto,None
959,Teen,Other,Vegetarian,"None, Soy, Dairy"
960,Child,Female,Dairy-Free,None
961,Senior,Male,Paleo,"Eggs, Soy, None"
962,Child,Male,Gluten-Free,"Shellfish, None"
963,Child,Other,Dairy-Free,"None, Gluten"
964,Senior,Female,Vegan,
965,Senior,Other,Paleo,
966,Adult,Male,Non-Vegetarian,"Dairy, Eggs"
967,Child,Female,Vegan,Dairy
968,Teen,Male,Non-Vegetarian,"Shellfish, None, Gluten"
969,Adult,Other,Vegan,None
970,Senior,Male,Gluten-Free,
971,Adult,Female,Vegetarian,"Eggs, Gluten, None"
972,Teen,Other,Dairy-Free,Shellfish
973,Adult,Other,Paleo,"Nuts, Soy, Gluten"
974,Child,Other,Dairy-Free,"Eggs, None"
975,Adult,Other,Paleo,"Gluten, Dairy"
976,Teen,Other,Vegan,"Soy, Dairy, Nuts"
977,Adult,Male,Vegan,"None, Soy"
978,Teen,Other,Non-Vegetarian,"None, Shellfish, Gluten"
979,Teen,Male,Non-Vegetarian,"None, Dairy, Soy"
980,Teen,Other,Non-Vegetarian,"Dairy, Soy"
981,Teen,Male,Non-Vegetarian,"Nuts, Dairy"
982,Child,Male,Paleo,"Gluten, Shellfish"
983,Teen,Female,Keto,"Nuts, Gluten, Eggs"
984,Child,Male,Vegan,
985,Teen,Other,Keto,
986,Senior,Other,Non-Vegetarian,"Eggs, Nuts"
987,Teen,Male,Non-Vegetarian,"Eggs, Nuts, Soy"
988,Adult,Male,Vegetarian,"Eggs, Nuts, Gluten"
989,Senior,Other,Vegan,
990,Senior,Female,Non-Vegetarian,"None, Dairy, Shellfish"
991,Child,Male,Vegetarian,"Gluten, Eggs, Nuts"
992,Teen,Male,Paleo,"Gluten, None, Soy"
993,Teen,Female,Non-Vegetarian,"Gluten, Dairy, Nuts"
994,Child,Other,Vegan,Shellfish
995,Teen,Other,Keto,"Shellfish, Dairy, None"
996,Child,Other,Dairy-Free,Shellfish
997,Senior,Female,Paleo,"None, Dairy, Nuts"
998,Senior,Male,Dairy-Free,Shellfish
999,Teen,Other,Keto,None
1000,Adult,Other,Paleo,"Eggs, None, Nuts"
1001,Senior,Male,Gluten-Free,"Gluten, None, Eggs"
1002,Teen,Female,Paleo,
1003,Senior,Female,Vegetarian,Soy
1004,Adult,Male,Non-Vegetarian,Gluten
1005,Child,Other,Gluten-Free,Dairy
1006,Senior,Female,Non-Vegetarian,"Nuts, Eggs, Shellfish"
1007,Child,Other,Gluten-Free,Gluten
1008,Child,Male,Non-Vegetarian,"Shellfish, Nuts"
1009,Teen,Female,Dairy-Free,"Shellfish, Dairy, Gluten"
1010,Child,Other,Vegetarian,"Dairy, Gluten"
1011,Senior,Other,Gluten-Free,"Dairy, Gluten"
1012,Teen,Female,Dairy-Free,"Dairy, Eggs"
1013,Child,Male,Keto,
1014,Teen,Male,Keto,Soy
1015,Child,Female,Paleo,Soy
1016,Child,Other,Paleo,
1017,Child,Male,Non-Vegetarian,"Eggs, Dairy, None"
1018,Child,Other,Dairy-Free,
1019,Senior,Male,Gluten-Free,"Dairy, Soy"
1020,Teen,Male,Paleo,"None, Eggs"
1021,Child,Female,Keto,"Gluten, Soy, Shellfish"
1022,Senior,Male,Non-Vegetarian,"Shellfish, Eggs"
1023,Senior,Female,Vegetarian,"Nuts, Soy, Eggs"
1024,Teen,Female,Non-Vegetarian,"Dairy, Nuts"
1025,Adult,Female,Vegetarian,"Gluten, Nuts"
1026,Senior,Other,Keto,
1027,Teen,Male,Non-Vegetarian,"Soy, Shellfish, Nuts"
1028,Adult,Other,Paleo,"Eggs, Soy"
1029,Child,Male,Non-Vegetarian,Gluten
1030,Child,Other,Vegan,"Dairy, Nuts"
1031,Teen,Female,Vegan,Dairy
1032,Adult,Female,Dairy-Free,Dairy
1033,Teen,Other,Non-Vegetarian,
1034,Teen,Female,Vegetarian,Shellfish
1035,Child,Other,Non-Vegetarian,"Soy, Eggs, Nuts"
1036,Child,Female,Dairy-Free,"None, Shellfish, Soy"
1037,Senior,Other,Keto,Gluten
1038,Senior,Other,Dairy-Free,
1039,Senior,Female,Keto,"Soy, Gluten, None"
1040,Child,Female,Non-Vegetarian,"Eggs, Dairy, Soy"
1041,Teen,Female,Gluten-Free,Gluten
1042,Adult,Female,Dairy-Free,"Dairy, Eggs, Shellfish"
1043,Teen,Other,Non-Vegetarian,"Nuts, Eggs"
1044,Teen,Other,Keto,"Soy, Nuts"
1045,Adult,Female,Keto,"Gluten, Dairy, None"
1046,Child,Female,Vegetarian,
1047,Teen,Female,Vegan,None
1048,Senior,Other,Keto,"None, Gluten, Nuts"
1049,Child,Female,Dairy-Free,"Shellfish, Nuts"
1050,Child,Male,Keto,
1051,Adult,Other,Dairy-Free,"Dairy, None"
1052,Senior,Female,Gluten-Free,Nuts
1053,Teen,Male,Paleo,"None, Soy, Shellfish"
1054,Teen,Female,Dairy-Free,Gluten
1055,Teen,Other,Keto,Soy
1056,Adult,Other,Vegetarian,Eggs
1057,Senior,Female,Gluten-Free,"Gluten, Soy, None"
1058,Senior,Female,Paleo,
1059,Child,Female,Keto,"Soy, Nuts"
1060,Child,Other,Vegetarian,Dairy
1061,Adult,Female,Keto,"Gluten, Nuts"
1062,Child,Other,Vegetarian,Shellfish
1063,Senior,Other,Paleo,
1064,Adult,Female,Gluten-Free,Eggs
1065,Senior,Other,Vegetarian,"Soy, Eggs"
1066,Senior,Male,Non-Vegetarian,Dairy
1067,Teen,Other,Vegan,
1068,Child,Other,Vegan,"Shellfish, Dairy"
1069,Senior,Male,Dairy-Free,
1070,Adult,Other,Non-Vegetarian,"Soy, Gluten"
1071,Child,Male,Paleo,
1072,Senior,Other,Paleo,Eggs
1073,Senior,Female,Gluten-Free,"Gluten, Shellfish, Dairy"
1074,Child,Male,Vegetarian,
1075,Adult,Female,Paleo,"Soy, Dairy, Gluten"
1076,Adult,Female,Dairy-Free,"None, Eggs"
1077,Senior,Female,Vegetarian,
1078,Adult,Female,Gluten-Free,"Dairy, Eggs"
1079,Senior,Other,Paleo,
1080,Senior,Female,Vegan,Nuts
1081,Teen,Female,Keto,"Eggs, Dairy"
1082,Adult,Female,Dairy-Free,
1083,Teen,Other,Vegetarian,
1084,Child,Male,Vegan,
1085,Adult,Male,Vegetarian,Eggs
1086,Senior,Male,Keto,
1087,Senior,Female,Vegan,None
1088,Teen,Other,Dairy-Free,"Soy, Eggs, Gluten"
1089,Adult,Female,Dairy-Free,"Gluten, None"
1090,Senior,Female,Dairy-Free,None
1091,Senior,Male,Gluten-Free,"Gluten, Eggs"
1092,Adult,Other,Gluten-Free,
1093,Senior,Other,Vegetarian,
1094,Child,Female,Gluten-Free,"Shellfish, Nuts, None"
1095,Child,Female,Keto,"Dairy, Shellfish, Nuts"
1096,Child,Other,Non-Vegetarian,"Nuts, Dairy"
1097,Senior,Female,Vegan,"Gluten, Shellfish, Nuts"
1098,Child,Other,Non-Vegetarian,
1099,Child,Male,Keto,Gluten
1100,Teen,Male,Paleo,"Nuts, Dairy"
1101,Teen,Female,Dairy-Free,"None, Nuts, Soy"
1102,Teen,Male,Gluten-Free,"Nuts, None"
1103,Adult,Male,Keto,"Dairy, Gluten, None"
1104,Adult,Male,Gluten-Free,Soy
1105,Adult,Other,Keto,
1106,Teen,Female,Paleo,"Dairy, Shellfish, None"
1107,Teen,Female,Gluten-Free,"Eggs, Gluten, Shellfish"
1108,Child,Other,Paleo,"Dairy, Nuts, Soy"
1109,Senior,Female,Dairy-Free,"Gluten, Soy, Shellfish"
1110,Senior,Other,Vegan,Shellfish
1111,Senior,Other,Vegan,"Eggs, Soy"
1112,Teen,Female,Vegetarian,"Eggs, None, Dairy"
1113,Senior,Female,Dairy-Free,
1114,Senior,Female,Keto,"Nuts, Gluten"
1115,Child,Female,Non-Vegetarian,
1116,Teen,Other,Vegan,Nuts
1117,Senior,Other,Dairy-Free,
1118,Senior,Female,Keto,Nuts
1119,Adult,Other,Gluten-Free,"None, Eggs"
1120,Senior,Male,Paleo,Shellfish
1121,Child,Male,Vegetarian,
1122,Teen,Male,Dairy-Free,
1123,Child,Female,Vegan,"Gluten, Dairy"
1124,Adult,Female,Paleo,"Gluten, Nuts, Shellfish"
1125,Child,Other,Paleo,Gluten
1126,Teen,Other,Gluten-Free,"Soy, Nuts"
1127,Teen,Male,Vegetarian,Gluten
1128,Adult,Female,Dairy-Free,None
1129,Senior,Male,Vegetarian,"Eggs, Soy"
1130,Teen,Male,Keto,"Dairy, Eggs"
1131,Teen,Female,Gluten-Free,"Soy, Dairy"
1132,Senior,Female,Paleo,"Soy, Nuts"
1133,Adult,Female,Gluten-Free,"Soy, Shellfish, None"
1134,Senior,Other,Keto,"Dairy, None, Eggs"
1135,Senior,Other,Paleo,"Gluten, Shellfish"
1136,Senior,Male,Keto,
1137,Senior,Male,Paleo,"Dairy, Nuts"
1138,Adult,Male,Dairy-Free,"None, Soy, Shellfish"
1139,Senior,Other,Dairy-Free,
1140,Teen,Other,Keto,
1141,Senior,Female,Vegan,"Dairy, Gluten"
1142,Senior,Male,Vegan,"Shellfish, None"
1143,Adult,Other,Keto,Nuts
1144,Senior,Female,Paleo,
1145,Senior,Female,Paleo,"Eggs, Gluten, Shellfish"
1146,Adult,Female,Dairy-Free,"Dairy, Gluten, Nuts"
1147,Child,Female,Vegan,"Gluten, Shellfish"
1148,Adult,Other,Gluten-Free,
1149,Child,Male,Gluten-Free,"Dairy, None"
1150,Child,Female,Vegan,Soy
1151,Teen,Other,Gluten-Free,
1152,Adult,Male,Non-Vegetarian,Nuts
1153,Senior,Female,Keto,"None, Soy"
1154,Adult,Other,Keto,"Shellfish, Eggs"
1155,Child,Male,Keto,"None, Dairy, Eggs"
1156,Senior,Other,Gluten-Free,Soy
1157,Teen,Other,Vegan,
1158,Senior,Male,Keto,Soy
1159,Teen,Other,Dairy-Free,"None, Eggs, Nuts"
1160,Senior,Female,Non-Vegetarian,
1161,Senior,Male,Dairy-Free,Soy
1162,Adult,Male,Dairy-Free,
